LAMMPS (2 Aug 2023 - Update 1)
Reading data file ...
  orthogonal box = (0 0 0) to (6.5850607 6.5850607 6.5850607)
  2 by 4 by 5 MPI processor grid
  reading atoms ...
  12 atoms
  read_data CPU = 0.022 seconds
Replication is creating a 6x6x6 = 216 times larger system...
  orthogonal box = (0 0 0) to (39.510364 39.510364 39.510364)
  2 by 4 by 5 MPI processor grid
  2592 atoms
  replicate CPU = 0.002 seconds
1728 atoms in group Ag
864 atoms in group Te
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 10.3
  ghost atom cutoff = 10.3
  binsize = 5.15, bins = 8 8 8
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 3.123 | 3.128 | 3.13 Mbytes
   Step          Temp          Press            Lx             Ly             Lz      
   1410000   403.74907     -1596.2335      36.489583      36.510956      37.098066    
   1411000   399.49856     -1324.2959      36.489583      36.510956      37.098066    
   1412000   399.36627     -1398.9303      36.489583      36.510956      37.098066    
   1413000   404.03178     -1787.8065      36.489583      36.510956      37.098066    
   1414000   410.0451      -2036.412       36.489583      36.510956      37.098066    
   1415000   398.39928     -1352.5396      36.489583      36.510956      37.098066    
   1416000   410.45987     -1771.5999      36.489583      36.510956      37.098066    
   1417000   400.79108     -1368.1047      36.489583      36.510956      37.098066    
   1418000   400.1889      -1376.1481      36.489583      36.510956      37.098066    
   1419000   405.52542     -1577.2991      36.489583      36.510956      37.098066    
   1420000   401.52979     -1277.0141      36.489583      36.510956      37.098066    
   1421000   393.08182     -917.94452      36.489583      36.510956      37.098066    
   1422000   402.86127     -1359.655       36.489583      36.510956      37.098066    
   1423000   401.06915     -1368.6459      36.489583      36.510956      37.098066    
   1424000   401.77396     -1402.1183      36.489583      36.510956      37.098066    
   1425000   407.58727     -1813.3209      36.489583      36.510956      37.098066    
   1426000   403.28842     -1583.1657      36.489583      36.510956      37.098066    
   1427000   398.49542     -1271.4578      36.489583      36.510956      37.098066    
   1428000   401.46568     -1447.4148      36.489583      36.510956      37.098066    
   1429000   400.19287     -1271.5935      36.489583      36.510956      37.098066    
   1430000   399.2599      -1292.2966      36.489583      36.510956      37.098066    
   1431000   401.79955     -1470.9703      36.489583      36.510956      37.098066    
   1432000   407.51626     -1708.2464      36.489583      36.510956      37.098066    
   1433000   401.12274     -1493.9052      36.489583      36.510956      37.098066    
   1434000   400.95797     -1478.5935      36.489583      36.510956      37.098066    
   1435000   402.59786     -1633.6662      36.489583      36.510956      37.098066    
   1436000   404.36136     -1677.651       36.489583      36.510956      37.098066    
   1437000   400.82599     -1556.7888      36.489583      36.510956      37.098066    
   1438000   403.72371     -1575.8311      36.489583      36.510956      37.098066    
   1439000   397.61        -1224.038       36.489583      36.510956      37.098066    
   1440000   405.53867     -1644.9352      36.489583      36.510956      37.098066    
   1441000   406.70502     -1689.033       36.489583      36.510956      37.098066    
   1442000   406.25236     -1684.4779      36.489583      36.510956      37.098066    
   1443000   400.12365     -1118.6485      36.489583      36.510956      37.098066    
   1444000   398.97207     -1209.7622      36.489583      36.510956      37.098066    
   1445000   392.3157      -963.55294      36.489583      36.510956      37.098066    
   1446000   410.05156     -1895.0762      36.489583      36.510956      37.098066    
   1447000   402.12413     -1589.8429      36.489583      36.510956      37.098066    
   1448000   402.02524     -1499.171       36.489583      36.510956      37.098066    
   1449000   399.98344     -1512.681       36.489583      36.510956      37.098066    
   1450000   406.80936     -1739.5104      36.489583      36.510956      37.098066    
   1451000   397.72874     -1058.6435      36.489583      36.510956      37.098066    
   1452000   402.79251     -1314.5153      36.489583      36.510956      37.098066    
   1453000   410.31202     -1873.6038      36.489583      36.510956      37.098066    
   1454000   395.82109     -1170.796       36.489583      36.510956      37.098066    
   1455000   400.25713     -1384.271       36.489583      36.510956      37.098066    
   1456000   396.35561     -1232.3638      36.489583      36.510956      37.098066    
   1457000   392.08339     -902.13511      36.489583      36.510956      37.098066    
   1458000   397.29671     -1153.4152      36.489583      36.510956      37.098066    
   1459000   404.2915      -1558.7336      36.489583      36.510956      37.098066    
   1460000   403.90966     -1592.7928      36.489583      36.510956      37.098066    
   1461000   399.15188     -1464.1636      36.489583      36.510956      37.098066    
   1462000   414.38226     -2150.0156      36.489583      36.510956      37.098066    
   1463000   403.55355     -1550.4019      36.489583      36.510956      37.098066    
   1464000   404.37959     -1630.7539      36.489583      36.510956      37.098066    
   1465000   405.04564     -1723.1224      36.489583      36.510956      37.098066    
   1466000   408.69124     -1827.3571      36.489583      36.510956      37.098066    
   1467000   399.14197     -1430.1991      36.489583      36.510956      37.098066    
   1468000   402.74733     -1427.1564      36.489583      36.510956      37.098066    
   1469000   402.02623     -1491.1282      36.489583      36.510956      37.098066    
   1470000   402.74408     -1523.8071      36.489583      36.510956      37.098066    
   1471000   394.86129     -1059.7113      36.489583      36.510956      37.098066    
   1472000   399.37298     -1303.6643      36.489583      36.510956      37.098066    
   1473000   412.3615      -2052.2006      36.489583      36.510956      37.098066    
   1474000   403.95221     -1620.9543      36.489583      36.510956      37.098066    
   1475000   395.90597     -1200.4037      36.489583      36.510956      37.098066    
   1476000   401.4931      -1453.8249      36.489583      36.510956      37.098066    
   1477000   401.49565     -1543.3655      36.489583      36.510956      37.098066    
   1478000   403.13249     -1583.0593      36.489583      36.510956      37.098066    
   1479000   393.89153     -1011.8325      36.489583      36.510956      37.098066    
   1480000   404.05568     -1583.9614      36.489583      36.510956      37.098066    
   1481000   402.07608     -1596.2529      36.489583      36.510956      37.098066    
   1482000   395.47645     -1124.3439      36.489583      36.510956      37.098066    
   1483000   407.75587     -1809.2736      36.489583      36.510956      37.098066    
   1484000   405.89737     -1716.4814      36.489583      36.510956      37.098066    
   1485000   400.4871      -1466.6704      36.489583      36.510956      37.098066    
   1486000   400.33636     -1282.8819      36.489583      36.510956      37.098066    
   1487000   397.49266     -1225.522       36.489583      36.510956      37.098066    
   1488000   394.12175     -1030.0984      36.489583      36.510956      37.098066    
   1489000   410.26781     -1950.5238      36.489583      36.510956      37.098066    
   1490000   401.24572     -1446.8762      36.489583      36.510956      37.098066    
   1491000   400.7508      -1256.7923      36.489583      36.510956      37.098066    
   1492000   400.11391     -1359.0913      36.489583      36.510956      37.098066    
   1493000   406.01097     -1588.7445      36.489583      36.510956      37.098066    
   1494000   400.44545     -1470.8725      36.489583      36.510956      37.098066    
   1495000   409.27862     -1880.8492      36.489583      36.510956      37.098066    
   1496000   402.5344      -1532.7597      36.489583      36.510956      37.098066    
   1497000   402.59526     -1530.0108      36.489583      36.510956      37.098066    
   1498000   400.67315     -1468.7235      36.489583      36.510956      37.098066    
   1499000   402.5428      -1558.763       36.489583      36.510956      37.098066    
   1500000   405.99976     -1806.7925      36.489583      36.510956      37.098066    
Loop time of 156.248 on 40 procs for 500000 steps with 2592 atoms

Performance: 276.484 ns/day, 0.087 hours/ns, 3200.049 timesteps/s, 8.295 Matom-step/s
91.1% CPU use with 40 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 41.401     | 48.716     | 55.199     |  62.6 | 31.18
Neigh   | 4.9874     | 5.5754     | 6.2247     |  17.2 |  3.57
Comm    | 75.853     | 81.971     | 88.737     |  47.7 | 52.46
Output  | 0.013895   | 0.014526   | 0.019511   |   0.8 |  0.01
Modify  | 10.959     | 13.256     | 15.361     |  41.7 |  8.48
Other   |            | 6.714      |            |       |  4.30

Nlocal:           64.8 ave          75 max          55 min
Histogram: 2 3 5 3 4 3 11 5 3 1
Nghost:        1601.42 ave        1644 max        1555 min
Histogram: 8 0 0 3 4 7 8 2 6 2
Neighs:         7724.4 ave        9202 max        6151 min
Histogram: 4 3 3 2 5 3 9 5 4 2

Total # of neighbors = 308976
Ave neighs/atom = 119.2037
Neighbor list builds = 24685
Dangerous builds = 0

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- compute centroid/stress/atom for angles, impropers and dihedrals: doi:10.1103/PhysRevE.99.051301
- compute centroid/stress/atom for constrained dynamics: doi:10.1063/5.0070930
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
